id,categoria,corso,id_sezione,risorsa,keywords
752,Probability and Statistics,Advanced Stochastic Processes,1653,Martingales and stopping times II Martingale convergence theorem 1,"management ,martingales ,stochastic"
753,Probability and Statistics,Advanced Stochastic Processes,1653,Martingales and stopping times II Martingale convergence theorem 2,"management ,martingales ,stochastic"
754,Probability and Statistics,Advanced Stochastic Processes,1653,Martingale concentration inequalities and applications,"applications ,management ,stochastic"
755,Probability and Statistics,Advanced Stochastic Processes,1653,Concentration inequalities and applications,"applications ,management ,stochastic"
756,Probability and Statistics,Advanced Stochastic Processes,1654,Introduction to Ito calculus,"calculus ,ito ,ito calculus ,management ,stochastic"
757,Probability and Statistics,Advanced Stochastic Processes,1654,Ito integral for simple processes,"ito ,management ,stochastic"
758,Probability and Statistics,Advanced Stochastic Processes,1654,Definition and properties of Ito integral,"ito ,management ,stochastic"
759,Probability and Statistics,Advanced Stochastic Processes,1654,Ito process Ito formula,"formula ,ito ,management ,stochastic"
760,Probability and Statistics,Advanced Stochastic Processes,1654,Applications of Ito calculus to financial economics,"applications ,calculus ,economics ,financial economics ,ito ,ito calculus ,management ,stochastic"
761,Probability and Statistics,Advanced Stochastic Processes,1654,Introduction to the theory of weak convergence,"management ,stochastic ,theory"
762,Probability and Statistics,Advanced Stochastic Processes,1654,Functional law of large numbers Construction of the Wiener measure,"law ,law of large numbers ,management ,stochastic ,wiener"
763,Probability and Statistics,Advanced Stochastic Processes,1654,Skorokhod mapping theorem Reflected Brownian motion,"brownian motion ,management ,reflected brownian motion ,stochastic"
764,Probability and Statistics,Theory of Probability,1656,"Probability spaces, properties of probability","mathematics ,probability ,probability spaces ,theory"
765,Probability and Statistics,Theory of Probability,1656,"Random variables and their properties, expectation","expectation ,mathematics ,probability ,random variables ,theory ,variables"
766,Probability and Statistics,Theory of Probability,1656,Kolmogorov''s theorem about consistent distributions,"distributions ,mathematics ,probability ,theory"
767,Probability and Statistics,Theory of Probability,1657,Laws of large numbers,"laws of large numbers ,mathematics ,probability ,theory"
768,Probability and Statistics,Theory of Probability,1657,"Bernstein''s polynomials, Hausdorff and de Finetti theorems","mathematics ,probability ,theory"
769,Probability and Statistics,Theory of Probability,1657,"0-1 laws, convergence of random series","mathematics ,probability ,theory"
770,Probability and Statistics,Theory of Probability,1657,"Stopping times, Wald''s identity Markov property, another proof of SLLN","markov ,mathematics ,probability ,theory"
771,Probability and Statistics,Theory of Probability,1657,"Convergence of laws, selection theorem","mathematics ,probability ,selection ,theory"
772,Probability and Statistics,Theory of Probability,1658,"Characteristic functions, central limit theorem on the real line","central limit theorem ,functions ,limit theorem ,mathematics ,probability ,theory"
773,Probability and Statistics,Theory of Probability,1658,Multivariate normal distributions and central limit theorem,"and central limit theorem ,central limit theorem ,distributions ,limit theorem ,mathematics ,multivariate ,normal ,probability ,theory"
774,Probability and Statistics,Theory of Probability,1659,Convergence of Martingales,"martingales ,mathematics ,probability ,theory ,uniform"
775,Probability and Statistics,Theory of Probability,1659,"Convergence on metric spaces, Portmanteau theorem Lipschitz functions","martingales ,mathematics ,probability ,theory"
776,Probability and Statistics,Theory of Probability,1660,"Metrics for convergence of laws, empirical measures","martingales ,mathematics ,probability ,theory"
777,Probability and Statistics,Theory of Probability,1660,Convergence and uniform tightness,"functions ,mathematics ,probability ,theory"
778,Probability and Statistics,Theory of Probability,1660,"Strassen''s theorem, relationship between metrics","mathematics ,probability ,theory"
779,Probability and Statistics,Theory of Probability,1660,Kantorovich-Rubinstein theorem,"mathematics ,probability ,theory ,uniform"
780,Probability and Statistics,Theory of Probability,1660,"Prekopa-Leindler inequality, entropy and concentration","mathematics ,probability ,theory"
781,Probability and Statistics,Theory of Probability,1660,"Stochastic processes, Brownian motion","mathematics ,probability ,theory"
782,Probability and Statistics,Theory of Probability,1660,Donsker invariance principle,"entropy ,mathematics ,probability ,theory"
783,Probability and Statistics,Theory of Probability,1660,Empirical process and Kolmogorov''s chaining,"brownian motion ,mathematics ,probability ,stochastic ,stochastic processes ,theory"
784,Probability and Statistics,Theory of Probability,1660,"Markov property of Brownian motion, reflection principles","invariance ,mathematics ,probability ,theory"
785,Probability and Statistics,Theory of Probability,1660,Laws of Brownian motion at stopping times Skorohod''s imbedding,"mathematics ,probability ,theory"
786,Probability and Statistics,Theory of Probability,1660,Laws of the iterated logarithm,"brownian motion ,markov ,mathematics ,probability ,theory"
787,Probability and Statistics,Principles of Applied Mathematics,1663,Non-adaptive weighing 1,mathematics
788,Probability and Statistics,Principles of Applied Mathematics,1663,Non-adaptive weighing 2,mathematics
789,Probability and Statistics,Principles of Applied Mathematics,1663,Non-adaptive weighing 3,mathematics
790,Probability and Statistics,Principles of Applied Mathematics,1663,Sorting 1,mathematics
791,Probability and Statistics,Principles of Applied Mathematics,1663,Sorting 2,mathematics
792,Probability and Statistics,Principles of Applied Mathematics,1663,Finding the median 1,"mathematics ,median"
793,Probability and Statistics,Principles of Applied Mathematics,1663,Finding the median 2,"mathematics ,median"
794,Probability and Statistics,Principles of Applied Mathematics,1663,Finding the median 3,"mathematics ,median"
795,Probability and Statistics,Principles of Applied Mathematics,1663,Non-adaptive sorting: Batcher''s algorithm 1,mathematics
796,Probability and Statistics,Principles of Applied Mathematics,1663,Non-adaptive sorting: Batcher''s algorithm 2,mathematics
797,Probability and Statistics,Principles of Applied Mathematics,1663,Shannon source coding: coding for efficiency 1,"efficiency ,mathematics"
798,Probability and Statistics,Principles of Applied Mathematics,1663,Shannon source coding: coding for efficiency 2,"efficiency ,mathematics"
799,Probability and Statistics,Principles of Applied Mathematics,1663,Huffman and Hu-Tucker algorithms; finding efficient compression 1,"algorithms ,mathematics"
800,Probability and Statistics,Principles of Applied Mathematics,1663,Huffman and Hu-Tucker algorithms; finding efficient compression 2,"algorithms ,mathematics"
801,Probability and Statistics,Principles of Applied Mathematics,1663,Huffman and Hu-Tucker algorithms; finding efficient compression 3,"algorithms ,mathematics"
802,Probability and Statistics,Principles of Applied Mathematics,1663,Huffman and Hu-Tucker algorithms; finding efficient compression 4,"algorithms ,mathematics"
803,Probability and Statistics,Principles of Applied Mathematics,1663,Huffman and Hu-Tucker algorithms; finding efficient compression 5,"algorithms ,mathematics"
804,Probability and Statistics,Principles of Applied Mathematics,1663,Theory of probability 1,"mathematics ,probability ,theory"
805,Probability and Statistics,Principles of Applied Mathematics,1663,Theory of probability 2,"mathematics ,probability ,theory"
806,Probability and Statistics,Principles of Applied Mathematics,1663,Theory of probability 3,"mathematics ,probability ,theory"
807,Probability and Statistics,Principles of Applied Mathematics,1663,Coding for error correction: the Shannon bound 1,mathematics
808,Probability and Statistics,Principles of Applied Mathematics,1663,Coding for error correction: the Shannon bound 2,mathematics
809,Probability and Statistics,Principles of Applied Mathematics,1663,Matrix hamming codes 1,mathematics
810,Probability and Statistics,Principles of Applied Mathematics,1663,Matrix hamming codes 2,mathematics
811,Probability and Statistics,Principles of Applied Mathematics,1663,Polynomial codes 1,mathematics
812,Probability and Statistics,Principles of Applied Mathematics,1663,Polynomial codes 2,mathematics
813,Probability and Statistics,Principles of Applied Mathematics,1663,Polynomial codes 3,mathematics
814,Probability and Statistics,Principles of Applied Mathematics,1663,BCH codes: constructing them and finding the syndrome of a message 1,mathematics
815,Probability and Statistics,Principles of Applied Mathematics,1663,BCH codes: constructing them and finding the syndrome of a message 2,mathematics
816,Probability and Statistics,Principles of Applied Mathematics,1663,BCH codes: constructing them and finding the syndrome of a message 3,mathematics
817,Probability and Statistics,Principles of Applied Mathematics,1663,Correcting errors in BCH codes 1,"errors ,mathematics"
818,Probability and Statistics,Principles of Applied Mathematics,1663,Correcting errors in BCH codes 2,"errors ,mathematics"
819,Probability and Statistics,Principles of Applied Mathematics,1663,Properties and generalizations of our BCH codes 1,mathematics
820,Probability and Statistics,Principles of Applied Mathematics,1663,Properties and generalizations of our BCH codes 2,mathematics
821,Probability and Statistics,Principles of Applied Mathematics,1664,Coding for secrecy 1,mathematics
822,Probability and Statistics,Principles of Applied Mathematics,1664,Coding for secrecy 2,mathematics
