"Id_metadata","Id_course","Id_course_sections","Id_resource","Property","Value","grade","courseGrade","lang"
"17969","230","1721","1957","language","English",NULL,"1",NULL
"17970","230","1721","1957","resourcetype","lecture",NULL,"1",NULL
"17971","230","1721","1957","format","pdf",NULL,"1",NULL
"17972","230","1721","1957","time","minutes90",NULL,"1",NULL
"17973","230","1721","1957","keywords","robust",NULL,"1",NULL
"17974","230","1721","1958","language","English",NULL,"1",NULL
"17975","230","1721","1958","resourcetype","lecture",NULL,"1",NULL
"17976","230","1721","1958","format","pdf",NULL,"1",NULL
"17977","230","1721","1958","time","minutes90",NULL,"1",NULL
"17978","230","1721","1958","keywords","robust",NULL,"1",NULL
"26134","237","1787",NULL,"status","yellow",NULL,"0",NULL
"26135","237","1788",NULL,"status","yellow",NULL,"0",NULL
"26136","237","1787","2135","language","English",NULL,"0",NULL
"26137","237","1787","2135","resourcetype","lecture",NULL,"0",NULL
"26138","237","1787","2135","format","pdf",NULL,"0",NULL
"26139","237","1787","2135","time","minutes90",NULL,"0",NULL
"26140","237","1787","2135","keywords","variables",NULL,"0",NULL
"26141","237","1788","2136","language","English",NULL,"0",NULL
"26142","237","1788","2136","resourcetype","lecture",NULL,"0",NULL
"26143","237","1788","2136","format","pdf",NULL,"0",NULL
"26144","237","1788","2136","time","minutes90",NULL,"0",NULL
"26145","237","1788","2136","keywords","parameter estimation",NULL,"0",NULL
"26146","237","1788","2137","language","English",NULL,"0",NULL
"26147","237","1788","2137","resourcetype","lecture",NULL,"0",NULL
"26148","237","1788","2137","format","pdf",NULL,"0",NULL
"26149","237","1788","2137","time","minutes90",NULL,"0",NULL
"26150","237","1788","2137","keywords","standard errors",NULL,"0",NULL
"26151","237","1788","2138","language","English",NULL,"0",NULL
"26152","237","1788","2138","resourcetype","lecture",NULL,"0",NULL
"26153","237","1788","2138","format","pdf",NULL,"0",NULL
"26154","237","1788","2138","time","minutes90",NULL,"0",NULL
"26155","237","1788","2138","keywords","models",NULL,"0",NULL
"26156","238","1790",NULL,"status","yellow",NULL,"0",NULL
"26157","238","1791",NULL,"status","yellow",NULL,"0",NULL
"26158","238","1790","2140","language","English",NULL,"0",NULL
"26159","238","1790","2140","resourcetype","lecture",NULL,"0",NULL
"26160","238","1790","2140","format","pdf",NULL,"0",NULL
"26161","238","1790","2140","time","minutes90",NULL,"0",NULL
"26162","238","1790","2140","keywords","proofs",NULL,"0",NULL
"26163","238","1790","2141","language","English",NULL,"0",NULL
"26164","238","1790","2141","resourcetype","lecture",NULL,"0",NULL
"26165","238","1790","2141","format","pdf",NULL,"0",NULL
"26166","238","1790","2141","time","minutes90",NULL,"0",NULL
"26167","238","1790","2141","keywords","proofs",NULL,"0",NULL
"26168","238","1790","2142","language","English",NULL,"0",NULL
"26169","238","1790","2142","resourcetype","lecture",NULL,"0",NULL
"26170","238","1790","2142","format","pdf",NULL,"0",NULL
"26171","238","1790","2142","time","minutes90",NULL,"0",NULL
"26172","238","1790","2142","keywords","proofs",NULL,"0",NULL
"26173","238","1791","2143","language","English",NULL,"0",NULL
"26174","238","1791","2143","resourcetype","lecture",NULL,"0",NULL
"26175","238","1791","2143","format","pdf",NULL,"0",NULL
"26176","238","1791","2143","time","minutes90",NULL,"0",NULL
"26177","238","1791","2143","keywords","wave",NULL,"0",NULL
"26178","238","1791","2144","language","English",NULL,"0",NULL
"26179","238","1791","2144","resourcetype","lecture",NULL,"0",NULL
"26180","238","1791","2144","format","pdf",NULL,"0",NULL
"26181","238","1791","2144","time","minutes90",NULL,"0",NULL
"26182","238","1791","2144","keywords","theory",NULL,"0",NULL
"26183","238","1791","2145","language","English",NULL,"0",NULL
"26184","238","1791","2145","resourcetype","lecture",NULL,"0",NULL
"26185","238","1791","2145","format","pdf",NULL,"0",NULL
"26186","238","1791","2145","time","minutes90",NULL,"0",NULL
"26187","238","1791","2145","keywords","variables",NULL,"0",NULL
"26188","229","1712","2146","language","English",NULL,"8",NULL
"26189","229","1712","2146","format","Video",NULL,"8",NULL
"26190","229","1712","2146","time","minutes30",NULL,"8",NULL
"26191","239",NULL,NULL,"keywords","physics",NULL,"0","en"
"26192","239",NULL,NULL,"keywords","antimatter",NULL,"0","en"
"26193","239",NULL,NULL,"keywords","statistics",NULL,"0","en"
"26194","239",NULL,NULL,"keywords","data",NULL,"0","en"
"26195","239",NULL,NULL,"keywords","machine learning",NULL,"0","en"
"26196","239",NULL,NULL,"keywords","markow",NULL,"0","en"
"26197","239",NULL,NULL,"age","18-50",NULL,"0",NULL
"26198","239",NULL,NULL,"category","Abilità Informatiche",NULL,"0",NULL
"26199","239",NULL,NULL,"s_req_skill","Abilità Informatiche","6","0",NULL
"26200","239",NULL,NULL,"s_req_skill","SW di Calcolo","5","0",NULL
"26201","239",NULL,NULL,"s_req_skill","SW di Simulazione","9","0",NULL
"26202","239",NULL,NULL,"s_acq_skill","Abilità Informatiche","10","0",NULL
"26203","239",NULL,NULL,"s_acq_skill","Fondamenti di Tecnologie dell'Informazione","10","0",NULL
"26204","240","1804",NULL,"status","yellow",NULL,"0",NULL
"26205","240","1805",NULL,"status","yellow",NULL,"0",NULL
"26206","240","1806",NULL,"status","yellow",NULL,"0",NULL
"26207","240","1804","2149","language","English",NULL,"0",NULL
"26208","240","1804","2149","resourcetype","lecture",NULL,"0",NULL
"26209","240","1804","2149","format","pdf",NULL,"0",NULL
"26210","240","1804","2149","time","minutes90",NULL,"0",NULL
"26211","240","1804","2149","keywords","variables",NULL,"0",NULL
"26212","240","1805","2150","language","English",NULL,"0",NULL
"26213","240","1805","2150","resourcetype","lecture",NULL,"0",NULL
"26214","240","1805","2150","format","pdf",NULL,"0",NULL
"26215","240","1805","2150","time","minutes90",NULL,"0",NULL
"26216","240","1805","2150","keywords","variables",NULL,"0",NULL
"26217","240","1805","2151","language","English",NULL,"0",NULL
"26218","240","1805","2151","resourcetype","lecture",NULL,"0",NULL
"26219","240","1805","2151","format","pdf",NULL,"0",NULL
"26220","240","1805","2151","time","minutes90",NULL,"0",NULL
"26221","240","1805","2151","keywords","variables",NULL,"0",NULL
"26222","240","1805","2152","language","English",NULL,"0",NULL
"26223","240","1805","2152","resourcetype","lecture",NULL,"0",NULL
"26224","240","1805","2152","format","pdf",NULL,"0",NULL
"26225","240","1805","2152","time","minutes90",NULL,"0",NULL
"26226","240","1805","2152","keywords","probability",NULL,"0",NULL
"26227","240","1805","2153","language","English",NULL,"0",NULL
"26228","240","1805","2153","resourcetype","lecture",NULL,"0",NULL
"26229","240","1805","2153","format","pdf",NULL,"0",NULL
"26230","240","1805","2153","time","minutes90",NULL,"0",NULL
"26231","240","1805","2153","keywords","probability",NULL,"0",NULL
"26232","240","1806","2154","language","English",NULL,"0",NULL
"26233","240","1806","2154","resourcetype","lecture",NULL,"0",NULL
"26234","240","1806","2154","format","pdf",NULL,"0",NULL
"26235","240","1806","2154","time","minutes90",NULL,"0",NULL
"26236","240","1806","2154","keywords","theory",NULL,"0",NULL
"26293","244","1817",NULL,"status","yellow",NULL,"0",NULL
"26294","244","1818",NULL,"status","yellow",NULL,"0",NULL
"26295","244","1817","2169","language","English",NULL,"0",NULL
"26296","244","1817","2169","resourcetype","lecture",NULL,"0",NULL
"26297","244","1817","2169","format","pdf",NULL,"0",NULL
"26298","244","1817","2169","time","minutes90",NULL,"0",NULL
"26299","244","1817","2169","keywords","theory",NULL,"0",NULL
"26300","244","1817","2170","language","English",NULL,"0",NULL
"26301","244","1817","2170","resourcetype","lecture",NULL,"0",NULL
"26302","244","1817","2170","format","pdf",NULL,"0",NULL
"26303","244","1817","2170","time","minutes90",NULL,"0",NULL
"26304","244","1817","2170","keywords","theory",NULL,"0",NULL
"26305","244","1818","2171","language","English",NULL,"0",NULL
"26306","244","1818","2171","resourcetype","lecture",NULL,"0",NULL
"26307","244","1818","2171","format","pdf",NULL,"0",NULL
"26308","244","1818","2171","time","minutes90",NULL,"0",NULL
"26309","244","1818","2171","keywords","proofs",NULL,"0",NULL
"26310","244","1818","2172","language","English",NULL,"0",NULL
"26311","244","1818","2172","resourcetype","lecture",NULL,"0",NULL
"26312","244","1818","2172","format","pdf",NULL,"0",NULL
"26313","244","1818","2172","time","minutes90",NULL,"0",NULL
"26314","244","1818","2172","keywords","proofs",NULL,"0",NULL
"26315","244","1818","2173","language","English",NULL,"0",NULL
"26316","244","1818","2173","resourcetype","lecture",NULL,"0",NULL
"26317","244","1818","2173","format","pdf",NULL,"0",NULL
"26318","244","1818","2173","time","minutes90",NULL,"0",NULL
"26319","244","1818","2173","keywords","proofs",NULL,"0",NULL
"26320","245","1820",NULL,"status","yellow",NULL,"0",NULL
"26321","245","1821",NULL,"status","yellow",NULL,"0",NULL
"26322","245","1820","2175","language","English",NULL,"0",NULL
"26323","245","1820","2175","resourcetype","lecture",NULL,"0",NULL
"26324","245","1820","2175","format","pdf",NULL,"0",NULL
"26325","245","1820","2175","time","minutes90",NULL,"0",NULL
"26326","245","1820","2175","keywords","stability",NULL,"0",NULL
"26327","245","1820","2176","language","English",NULL,"0",NULL
"26328","245","1820","2176","resourcetype","lecture",NULL,"0",NULL
"26329","245","1820","2176","format","pdf",NULL,"0",NULL
"26330","245","1820","2176","time","minutes90",NULL,"0",NULL
"26331","245","1820","2176","keywords","stability",NULL,"0",NULL
"26332","245","1820","2177","language","English",NULL,"0",NULL
"26333","245","1820","2177","resourcetype","lecture",NULL,"0",NULL
"26334","245","1820","2177","format","pdf",NULL,"0",NULL
"26335","245","1820","2177","time","minutes90",NULL,"0",NULL
"26336","245","1820","2177","keywords","stability",NULL,"0",NULL
"26337","245","1821","2178","language","English",NULL,"0",NULL
"26338","245","1821","2178","resourcetype","lecture",NULL,"0",NULL
"26339","245","1821","2178","format","pdf",NULL,"0",NULL
"26340","245","1821","2178","time","minutes90",NULL,"0",NULL
"26341","245","1821","2178","keywords","proofs",NULL,"0",NULL
"26342","245","1821","2179","language","English",NULL,"0",NULL
"26343","245","1821","2179","resourcetype","lecture",NULL,"0",NULL
"26344","245","1821","2179","format","pdf",NULL,"0",NULL
"26345","245","1821","2179","time","minutes90",NULL,"0",NULL
"26346","245","1821","2179","keywords","proofs",NULL,"0",NULL
"26347","245","1821","2180","language","English",NULL,"0",NULL
"26348","245","1821","2180","resourcetype","lecture",NULL,"0",NULL
"26349","245","1821","2180","format","pdf",NULL,"0",NULL
"26350","245","1821","2180","time","minutes90",NULL,"0",NULL
"26351","245","1821","2180","keywords","proofs",NULL,"0",NULL
"26356","1","13","591","language","English",NULL,"0",NULL
"26357","1","13","591","format","Video",NULL,"0",NULL
"26358","1","13","591","resourcetype","Exercise",NULL,"0",NULL
"26359","1","13","591","time","minutes30",NULL,"0",NULL
"26388","1","13","369","language","English",NULL,"0",NULL
"26389","1","13","369","format","Video",NULL,"0",NULL
"26390","1","13","369","resourcetype","Exercise",NULL,"0",NULL
"26391","1","13","369","time","minutes30",NULL,"0",NULL
"26396","246","1823",NULL,"status","yellow",NULL,"0",NULL
"26397","246","1824",NULL,"status","yellow",NULL,"0",NULL
"26398","246","1823","2182","language","English",NULL,"0",NULL
"26399","246","1823","2182","resourcetype","lecture",NULL,"0",NULL
"26400","246","1823","2182","format","pdf",NULL,"0",NULL
"26401","246","1823","2182","time","minutes90",NULL,"0",NULL
"26402","246","1823","2182","keywords","proofs",NULL,"0",NULL
"26403","246","1823","2183","language","English",NULL,"0",NULL
"26404","246","1823","2183","resourcetype","lecture",NULL,"0",NULL
"26405","246","1823","2183","format","pdf",NULL,"0",NULL
"26406","246","1823","2183","time","minutes90",NULL,"0",NULL
"26407","246","1823","2183","keywords","proofs",NULL,"0",NULL
"26408","246","1823","2184","language","English",NULL,"0",NULL
"26409","246","1823","2184","resourcetype","lecture",NULL,"0",NULL
"26410","246","1823","2184","format","pdf",NULL,"0",NULL
"26411","246","1823","2184","time","minutes90",NULL,"0",NULL
"26412","246","1823","2184","keywords","proofs",NULL,"0",NULL
"26413","246","1824","2185","language","English",NULL,"0",NULL
"26414","246","1824","2185","resourcetype","lecture",NULL,"0",NULL
"26415","246","1824","2185","format","pdf",NULL,"0",NULL
"26416","246","1824","2185","time","minutes90",NULL,"0",NULL
"26417","246","1824","2185","keywords","proofs",NULL,"0",NULL
"26418","246","1824","2186","language","English",NULL,"0",NULL
"26419","246","1824","2186","resourcetype","lecture",NULL,"0",NULL
"26420","246","1824","2186","format","pdf",NULL,"0",NULL
"26421","246","1824","2186","time","minutes90",NULL,"0",NULL
"26422","246","1824","2186","keywords","proofs",NULL,"0",NULL
"26423","247","1826",NULL,"status","yellow",NULL,"0",NULL
"26424","247","1827",NULL,"status","yellow",NULL,"0",NULL
"26425","247","1826","2188","language","English",NULL,"0",NULL
"26426","247","1826","2188","resourcetype","lecture",NULL,"0",NULL
"26427","247","1826","2188","format","pdf",NULL,"0",NULL
"26428","247","1826","2188","time","minutes90",NULL,"0",NULL
"26429","247","1826","2188","keywords","proofs",NULL,"0",NULL
"26430","247","1826","2189","language","English",NULL,"0",NULL
"26431","247","1826","2189","resourcetype","lecture",NULL,"0",NULL
"26432","247","1826","2189","format","pdf",NULL,"0",NULL
"26433","247","1826","2189","time","minutes90",NULL,"0",NULL
