"id","contenthash","pathnamehash","contextid","component","filearea","itemid","filepath","filename","userid","filesize","mimetype","status","source","author","license","timecreated","timemodified","sortorder","referencefileid"
"3899","f90262163b0b61ec38111e236219408bdad26f70","6794d94edad79f497f29c0f11b1b7687d7015822","1691","mod_folder","content","0","/","AprilBountyHunter05_sml.stl","2","21149184","application/octet-stream","0","AprilBountyHunter05_sml.stl","Admin Admin","allrightsreserved","1530007300","1530007328","0",NULL
"3900","a36e4fae43183159405abf3957c7526920577b92","eca8b7bc056f4af3d97be435bffdd2b374be032c","1691","mod_folder","content","0","/","ArtInstituteLion-South.stl","2","18478784","application/octet-stream","0","ArtInstituteLion-South.stl","Admin Admin","allrightsreserved","1530007307","1530007328","0",NULL
"3901","ee14246b6ce9d1bb938ee041794cf369bebd17f3","9bcfe688096150bb7e47d0695db1e7625152756a","1691","mod_folder","content","0","/","Autodesk_123D_Creature_Thundercrab_Zup.stl","2","13128084","application/octet-stream","0","Autodesk_123D_Creature_Thundercrab_Zup.stl","Admin Admin","allrightsreserved","1530007314","1530007328","0",NULL
"3902","f54bf499ab4158c09990a63266f14c79197a54f3","18b23ecc31f4e3db80bd85f19335909672d953d0","1691","mod_folder","content","0","/","DarkKnight.stl","2","8119384","application/octet-stream","0","DarkKnight.stl","Admin Admin","allrightsreserved","1530007317","1530007328","0",NULL
"3903","02b8f48fafb8bfe67163b80d908280b45a90bb10","69a485bead8a39d346310863bc859ff10ceccf9f","1691","mod_folder","content","0","/","dragon.stl","2","7698284","application/octet-stream","0","dragon.stl","Admin Admin","allrightsreserved","1530007320","1530007328","0",NULL
"3904","72917c02048deff04d860a65fdee8becf55e90eb","e567a91627d5e3e80d2fe63c46ace5801b94a18a","1691","mod_folder","content","0","/","FRONTALE.jpeg","2","76889","image/jpeg","0","FRONTALE.jpeg","Admin Admin","allrightsreserved","1530007320","1530007328","0",NULL
"3905","2bdb018b4bc038b1b07c62b1bf525f57337a58ba","052226adaa9a1125b842d3b73107965677b95180","1691","mod_folder","content","0","/","headless_angel_1__1_.stl","2","1106684","application/octet-stream","0","headless_angel_1__1_.stl","Admin Admin","allrightsreserved","1530007321","1530007328","0",NULL
"3906","bd765e4d914d978cc35613865a2ab15c58c296ac","9680887e9e6672d901383f94039ad42553798e40","1691","mod_folder","content","0","/","Human-Body-arman.stl","2","9214684","application/octet-stream","0","Human-Body-arman.stl","Admin Admin","allrightsreserved","1530007324","1530007328","0",NULL
"3914","4656e3a36dd8bd469a34e7ff6a35d6ce997798d4","03568328e7418ff08ba6d4c089c53648e3814f35","1692","mod_label","intro","0","/","Cura.pdf","2","20742867","application/pdf","0","Guida Cura SBAM.pdf","Admin Admin","allrightsreserved","1530008050","1530008318","0",NULL
"3915","da39a3ee5e6b4b0d3255bfef95601890afd80709","155c227fa0baca64ed6e60923ddde5d7f4eec5ef","1692","mod_label","intro","0","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1530008050","1530008318","0",NULL
"3916","3c4747d0e32aab793416767d5a6dc07f4e2c4433","5b8913c1a52b4680fe86544db93a38e01c1f8098","1692","mod_label","intro","0","/","Ultimaker3.pdf","2","16117463","application/pdf","0","Ultimaker 3 manual (EN).pdf","Admin Admin","allrightsreserved","1530008096","1530008318","0",NULL
"3917","50d79cd62a34bb150ff4838b97fd8bfba32e2447","2061424120eb8e0ad0526479f984bdc8b34fa063","1692","mod_label","intro","0","/","Regolestampa3d.pdf","2","1212589","application/pdf","0","Regole della stampa 3D.pdf","Admin Admin","allrightsreserved","1530008240","1530008318","0",NULL
"3918","dd7fbb110268d3a9bff41a4ddd474ee35ad861fd","fe35dce2aa297625d23353b0c01b7beafdc77704","1692","mod_label","intro","0","/","stampa3d.pdf","2","2340301","application/pdf","0","Stampa 3D.pdf","Admin Admin","allrightsreserved","1530008281","1530008318","0",NULL
"3919","aa6d8ed218efe998ce12bd167e02681d44ad44df","beeec19101b91d822ec4b40f614d78a485cc10e4","1692","mod_label","intro","0","/","damamesh.pdf","2","4865265","application/pdf","0","DamA_mesh_poligonale.pdf","Admin Admin","allrightsreserved","1530008297","1530008318","0",NULL
"3920","ff4ee3a6eb47352d6f1a7cd43166644b29eaacf5","0f84575cc1e9c428957d6c8dcd7f4ce4b78256b3","1692","mod_label","intro","0","/","damaapp.pdf","2","3830318","application/pdf","0","DamA_applicaz-stampa3d-DamA.pdf","Admin Admin","allrightsreserved","1530008312","1530008318","0",NULL
"3924","3cc914356c081f81ef4ba6ceff7fef7ffe8325f5","173518dfb7d04e7eb14b40acb5cf0bf936183573","1693","mod_folder","content","0","/","Portachiavi.stl","2","1586484","application/octet-stream","0","Portachiavi.stl","Admin Admin","allrightsreserved","1530008352","1530008358","0",NULL
"3925","da39a3ee5e6b4b0d3255bfef95601890afd80709","fd137b68b23ba687a3e943eb119d4337328a1f55","1693","mod_folder","content","0","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1530008352","1530008358","0",NULL
"3926","ed8b1107d4af738dffa5854dde6acabe1f78bc59","86411dedb65760f55f59074361058f0a5f325725","1693","mod_folder","content","0","/","NNNN.stl","2","138784","application/octet-stream","0","NNNN.stl","Admin Admin","allrightsreserved","1530008352","1530008358","0",NULL
"3934","775ac1590fa23f5c3a45eab605cc9124918414dc","29a7b5312bdce5ab3e4d30c8e370e6d7e1ff382a","1694","mod_folder","content","0","/","04. Project management essentials.pdf","2","5694497","application/pdf","0","04. Project management essentials.pdf","Admin Admin","allrightsreserved","1530008590","1530008616","0",NULL
"3935","da39a3ee5e6b4b0d3255bfef95601890afd80709","60094dc5d0c727a1b6ada2b850183d75d0a56526","1694","mod_folder","content","0","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1530008590","1530008616","0",NULL
"3936","4335d607da68595664f215b6e22397c8b0cb8f70","b010de82cefa60e3726d9ac91369ce021a9c358d","1694","mod_folder","content","0","/","Casi SIAM.pdf","2","472793","application/pdf","0","Casi SIAM.pdf","Admin Admin","allrightsreserved","1530008591","1530008616","0",NULL
"3937","a710f349dfc20d1eb9fec5f5433b9b0b50b94541","bc65374efb3b1d87d6576c50b0a31a4621059b85","1694","mod_folder","content","0","/","incubatori.pdf","2","43396","application/pdf","0","incubatori.pdf","Admin Admin","allrightsreserved","1530008591","1530008616","0",NULL
"3938","aa319dfffd5e4fba1d2367b152b8e637617158c0","1925a1d33ff5b146b3f8fb4a390b1865eeb94532","1694","mod_folder","content","0","/","01. Introduzione alla Digital Transformation.pdf","2","37217194","application/pdf","0","01. Introduzione alla Digital Transformation.pdf","Admin Admin","allrightsreserved","1530008605","1530008616","0",NULL
"3939","482058d77df5c37bf984e37a89c3b72dc0c9fd1d","d0015a172481860a0f74a5dfabc821be05eb744d","1694","mod_folder","content","0","/","02. Business Models in the Digital Era.pdf","2","11846574","application/pdf","0","02. Business Models in the Digital Era.pdf","Admin Admin","allrightsreserved","1530008611","1530008616","0",NULL
"3940","62983289d4c946217427713f642aeb1218839567","e6ac3ad32dc8a54842c0245611a43553c4c1aa54","1694","mod_folder","content","0","/","03. Project work.pdf","2","307354","application/pdf","0","03. Project work.pdf","Admin Admin","allrightsreserved","1530008611","1530008616","0",NULL
"3943","470e69071c00bf26c02574e3bab339c50fc43f05","bc287103df7c9639dd159ca6e81660293603f65a","1695","mod_resource","content","0","/","Calendario IFTS 2017 2018.xlsx - Foglio1.pdf","2","72590","application/pdf","0","Calendario IFTS 2017 2018.xlsx - Foglio1.pdf","Admin Admin","allrightsreserved","1530008773","1530008778","1",NULL
"3944","da39a3ee5e6b4b0d3255bfef95601890afd80709","8015f4b8ad286c302e707e93acf93041a2785114","1695","mod_resource","content","0","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1530008773","1530008779","0",NULL
"3945","63953f5b8ea833f0445399b7f17cffed0499a00e","60f650d771e6bc22d01e54be5294c6fd2231a2ce","1","core","preview","0","/tinyicon/","f5e58e0f5882ace25bdc6c7706b62440cf3ebebb",NULL,"838","image/png","0",NULL,NULL,NULL,"1530008861","1530008861","0",NULL
"3946","1824cfbb57c193cfec9a2553c81968c2e277d808","d90fa87f206c41eaa5c49cb5c1cfa449f6357537","1","core","preview","0","/tinyicon/","bbe0bd748cdd1d1abd3dd84f370962cf3f10c168",NULL,"824","image/png","0",NULL,NULL,NULL,"1530008861","1530008861","0",NULL
"3947","3359c64ff3a137dd6590c4e200dcb04efa161a6c","0ca3ad1812c4e710fdc04e1ab866c7dc01ae2852","1","core","preview","0","/tinyicon/","c55332d1ffa9ba2abdf93af0354867f0ea414c97",NULL,"677","image/png","0",NULL,NULL,NULL,"1530008862","1530008862","0",NULL
"3950","71aac5718f4046261e093ce1bb26d1daaa391595","b7c35a844a7c49d46352ecc59f1e5e90dd017f07","1696","mod_label","intro","0","/","fresacnc.pdf","2","1626439","application/pdf","0","Slide Fresa.pdf","Admin Admin","allrightsreserved","1530009061","1530009066","0",NULL
"3951","da39a3ee5e6b4b0d3255bfef95601890afd80709","05d4d88ae471899231bb11f1f29b1664d33d9e55","1696","mod_label","intro","0","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1530009061","1530009066","0",NULL
"3954","ff6cca7843ba1898acc16860d8d53f81ae4da0c3","f398b6ec466e4caadd6388b1ae4d2ee8df1f7543","1697","mod_label","intro","0","/","KeyShot6_manual_en.pdf","2","35344528","application/pdf","0","KeyShot6_manual_en.pdf","Admin Admin","allrightsreserved","1530009187","1530009197","0",NULL
"3955","da39a3ee5e6b4b0d3255bfef95601890afd80709","22b71663e2ca2cbcb4c79e32537acaa365cfda9b","1697","mod_label","intro","0","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1530009187","1530009197","0",NULL
"3960","e0e154711b6506734d2ccb3a8a6cfabec047ac78","5efb21d8384d586e60df898afe3a9c659f4f93b7","1698","mod_folder","content","0","/","Morsetto.3dm","2","5501556","application/octet-stream","0","Morsetto.3dm","Admin Admin","allrightsreserved","1530009571","1530009576","0",NULL
"3961","da39a3ee5e6b4b0d3255bfef95601890afd80709","8aa615ab753a5d92dcf1375ef6b4147cbdfbe76b","1698","mod_folder","content","0","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1530009571","1530009576","0",NULL
"3966","2f7655f50803593310d45dc2c25bb4573c306910","91b0100ded642127e487457eba44954873925d8e","1699","mod_folder","content","0","/","Mappature.3dm","2","282000","application/octet-stream","0","Mappature.3dm","Admin Admin","allrightsreserved","1530009649","1530009662","0",NULL
"3967","da39a3ee5e6b4b0d3255bfef95601890afd80709","a540a2d4eba93c02e7ac3ebd29a3359e60c6ac82","1699","mod_folder","content","0","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1530009649","1530009662","0",NULL
"3968","f2e1a06e938c5ef3497523874d26e5485acf30ec","4a0fc38cefbc38bbe98a21978731e1aa3dfc9b17","1699","mod_folder","content","0","/","Mappature.bip","2","618659","application/octet-stream","0","Mappature.bip","Admin Admin","allrightsreserved","1530009656","1530009662","0",NULL
"3969","e032bae48dfc9e18ee0d69768c02fdb3b2cb442a","f318505fcd12c1a3cb77f5f6bb7ef6b719daeb19","1699","mod_folder","content","0","/","__Mappature.bip","2","4096","application/octet-stream","0","__Mappature.bip","Admin Admin","allrightsreserved","1530009656","1530009662","0",NULL
"3980","aaa9c389e0c694b66b6479bff1fc22b6a0e11e1e","015a481fa3d0e20256b6600a630a5cb0856853bc","1","core","preview","0","/thumb/","d224e8f10df9d971332e195d41369c7daf036fc8",NULL,"6503","image/png","0",NULL,NULL,NULL,"1530009754","1530009754","0",NULL
"3981","d224e8f10df9d971332e195d41369c7daf036fc8","52176a075cabe8edea31e227cfdd4d1d86c55a91","1700","mod_folder","content","0","/","Padella.jpg","2","311998","image/jpeg","0","Padella.jpg","Admin Admin","allrightsreserved","1530009738","1530009778","0",NULL
"3982","da39a3ee5e6b4b0d3255bfef95601890afd80709","6f123b9c9472446a7bc6046fe62c642431a43062","1700","mod_folder","content","0","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1530009738","1530009778","0",NULL
"3983","ca206ce9ab9ff3adab86bba36e829b9e80a2de2d","adc664b8640956647032a37628b701f35590554a","1700","mod_folder","content","0","/","Pentola.3dm","2","4220111","application/octet-stream","0","Pentola.3dm","Admin Admin","allrightsreserved","1530009746","1530009778","0",NULL
"3984","1b9897f4d9e66cc1eed0f0ffe72ee8c2b125e05f","c146ecda6ceb445a28c38dfee3e032910729a094","1700","mod_folder","content","0","/","Padella.3dm","2","3534500","application/octet-stream","0","Padella.3dm","Admin Admin","allrightsreserved","1530009752","1530009778","0",NULL
"3986","d84bd12d712d8a8bf84de9c83addbc1a86d1fc50","a2b7ab81520ed74e832a1506af64d2b97b3198da","1","core","preview","0","/thumb/","454948947e0c642c9a437c7ca361704ac6f0e3c5",NULL,"11886","image/png","0",NULL,NULL,NULL,"1530009861","1530009861","0",NULL
"3987","9e4a55530c638d2c7a088f0e19ab641e2ae2c5cd","f69014939be99900703bc501837965b927baf723","1","core","preview","0","/thumb/","f5c2268ca6f225c1141a90d28fbdd311d4695747",NULL,"13535","image/png","0",NULL,NULL,NULL,"1530009862","1530009862","0",NULL
"3988","d9dd9f871193533b0754367be7ece4b632ad2855","c5a77b0267aa307b15888c73b498daa4fd97a36c","1","core","preview","0","/thumb/","4c8f59c98c35b72319510c8f32d320b4ffc7bb65",NULL,"13122","image/png","0",NULL,NULL,NULL,"1530009862","1530009862","0",NULL
"3989","8141ea2e0a50e7437f4230697b06f5395c21c757","0461090b34485c89a9f3a8ca18fcb181a7c8d2db","1","core","preview","0","/thumb/","6e7f46cf0646cd0729bd64445b9cfe2b7b3412e6",NULL,"17328","image/png","0",NULL,NULL,NULL,"1530009862","1530009862","0",NULL
"3990","008721770a438093639c4b1dcffddc5c225c2dfe","a554388a946a7e30509815b37afc0395ac2218cf","1701","mod_folder","content","0","/","Turbina Completa.3dmbak","2","221665551","application/octet-stream","0","Turbina Completa.3dmbak","Admin Admin","allrightsreserved","1530009526","1530009864","0",NULL
"3991","da39a3ee5e6b4b0d3255bfef95601890afd80709","932f9efb56e306a973a290f37dafa1a81b844ca3","1701","mod_folder","content","0","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1530009529","1530009864","0",NULL
"3992","097a9a63ca1d117e03203526e078ef2853ff5464","cc0971990168a3672bcc272a9eda5cda26970063","1701","mod_folder","content","0","/","Turbina Completa.stl","2","112721884","application/octet-stream","0","Turbina Completa.stl","Admin Admin","allrightsreserved","1530009666","1530009864","0",NULL
"3993","b457be16911b2745d09b4a2ca6c922c936217c10","60f8462d24be3c5b0fde310210dfadbdad3096ef","1701","mod_folder","content","0","/","Turbina.bip","2","56641773","application/octet-stream","0","Turbina.bip","Admin Admin","allrightsreserved","1530009745","1530009864","0",NULL
"3994","6e7f46cf0646cd0729bd64445b9cfe2b7b3412e6","3647881553458d023db763f3660e4538d92b9aaf","1701","mod_folder","content","0","/","6a4dcdade75e2d5adc996507c736d3eb_preview_featured.jpg","2","102050","image/jpeg","0","6a4dcdade75e2d5adc996507c736d3eb_preview_featured.jpg","Admin Admin","allrightsreserved","1530009746","1530009864","0",NULL
"3995","454948947e0c642c9a437c7ca361704ac6f0e3c5","f7d299c949a556ce54f269288be236624e8141d2","1701","mod_folder","content","0","/","032b2cc936860b03048302d991c3498f_preview_featured.jpg","2","47196","image/jpeg","0","032b2cc936860b03048302d991c3498f_preview_featured.jpg","Admin Admin","allrightsreserved","1530009747","1530009864","0",NULL
"3996","4c8f59c98c35b72319510c8f32d320b4ffc7bb65","b72feac36c82dfcc9519f1b2d4ce339bba4dcedf","1701","mod_folder","content","0","/","59b2900aa03cb2182a51cdb520b535b6_preview_featured.jpg","2","58700","image/jpeg","0","59b2900aa03cb2182a51cdb520b535b6_preview_featured.jpg","Admin Admin","allrightsreserved","1530009750","1530009864","0",NULL
"3997","f5c2268ca6f225c1141a90d28fbdd311d4695747","7f5f7b9a179e6ae89479907351f6a2b544169e71","1701","mod_folder","content","0","/","602e8f042f463dc47ebfdf6a94ed5a6d_preview_featured.jpg","2","60148","image/jpeg","0","602e8f042f463dc47ebfdf6a94ed5a6d_preview_featured.jpg","Admin Admin","allrightsreserved","1530009750","1530009864","0",NULL
"3998","8f0f9bfd35f5ac127d74d3b98d9569dc440ccccc","654db331c32e286641dde3a16aa93dcf85e83c5f","1701","mod_folder","content","0","/","Turbina Completa.3dm","2","75535526","application/octet-stream","0","Turbina Completa.3dm","Admin Admin","allrightsreserved","1530009857","1530009864","0",NULL
"4011","0178a7ff461e767f3d7077e754334334b0bafa03","78bb21ab671fa5493bb212adf415889d42e69804","1","core","preview","0","/tinyicon/","6e7f46cf0646cd0729bd64445b9cfe2b7b3412e6",NULL,"1543","image/png","0",NULL,NULL,NULL,"1530306395","1530306395","0",NULL
"4012","9e5fba978859e1dee0921ef4c7827fa9b29ce82a","bf7fc27bedd68b62aa97ba38646eeb174c2582ef","1","core","preview","0","/tinyicon/","454948947e0c642c9a437c7ca361704ac6f0e3c5",NULL,"1108","image/png","0",NULL,NULL,NULL,"1530306395","1530306395","0",NULL
"4013","29cc2c8d5c84ac9b969a9b37ef8c3cc57183326a","ab655505e7dc3cde3f00acbb951e25acb6c191b8","1","core","preview","0","/tinyicon/","4c8f59c98c35b72319510c8f32d320b4ffc7bb65",NULL,"1301","image/png","0",NULL,NULL,NULL,"1530306396","1530306396","0",NULL
"4014","a41af9cf687eead41c30c1f2899709506d29057f","b2f1179bfbe304992ee071e5df87a8e681e86d02","1","core","preview","0","/tinyicon/","f5c2268ca6f225c1141a90d28fbdd311d4695747",NULL,"1324","image/png","0",NULL,NULL,NULL,"1530306396","1530306396","0",NULL
"4015","59fc2196549786ea9c891b2102a82bc3f9bc9843","29dc0f16b1389acc53c8a16f74542232ab12d2f9","1","core","preview","0","/tinyicon/","7d221e0fe17e34ea505def50daf2fb8a75b06003",NULL,"323","image/png","0",NULL,NULL,NULL,"1530306698","1530306698","0",NULL
"4016","52a0a3add8cf95bf1172b68f49c2f29cbf98a5a1","18d3fdac7bb93c696939a605e25878a5aedb1bba","1","core","preview","0","/tinyicon/","dea6a891247a199b2ae9d4729d9e2ee80297ecd1",NULL,"1166","image/png","0",NULL,NULL,NULL,"1530306733","1530306733","0",NULL
"4017","324d3723b572e67312961d1b48edc0ead4c49acc","b7bd2a4a209c1039a0702578fc55a45849cecf66","1","core","preview","0","/tinyicon/","4575e67c4b92b194f06a4c458e8d2e858dfd54b8",NULL,"1057","image/png","0",NULL,NULL,NULL,"1530306733","1530306733","0",NULL
"4018","b8fada1929858e845ef05b083935e3a245d61988","b88eaa32247e0043c3664628af997469f634de9e","1","core","preview","0","/tinyicon/","a1b21d8509589ad88fdf4326bffb877e407b9a6e",NULL,"642","image/png","0",NULL,NULL,NULL,"1530306744","1530306744","0",NULL
"4019","178988dff7d4dedae3c1c10f6505bba8838eef0a","d22b88a4f394081d89f9debb1b0ab10c61c488b3","1","core","preview","0","/tinyicon/","d4162e74d0cb7ebb455310db39a05bbdfa0ae892",NULL,"748","image/png","0",NULL,NULL,NULL,"1530306744","1530306744","0",NULL
"4020","ece25a35a7955172b7fd2caa90bc837c063bff7a","92cd509143d47497938608b40d109ea1264718ff","1","core","preview","0","/tinyicon/","f42710f36ca52549c0890b27fbf3150137337395",NULL,"1133","image/png","0",NULL,NULL,NULL,"1530306744","1530306744","0",NULL
"4021","49c92f0bfd2667efea46ab3b63e34397842d19c4","091a1dfb25f9a3524727d24dc8ac9874e9685ffb","1","core","preview","0","/tinyicon/","81ddb78952aa4b80e68cb75305c5d5a371b40358",NULL,"545","image/png","0",NULL,NULL,NULL,"1530306745","1530306745","0",NULL
"4022","07b6ebae829c3c1d5c1c543ec9c7a0ae19b5d63d","5df7ec2cda5fff966aa0e289c9bc0d15459ebeef","1","core","preview","0","/tinyicon/","112561adfa53d48b9d20d8063039012630981925",NULL,"1006","image/png","0",NULL,NULL,NULL,"1530306752","1530306752","0",NULL
"4023","e1a286b8cd7efefcf10152ed9eb02bedc6331ebe","95de554b119ee1ccf1e59e29a9afce24eb789395","1","core","preview","0","/tinyicon/","f87e42e5a8b5e51cf801503f323f82b23f184ac1",NULL,"1078","image/png","0",NULL,NULL,NULL,"1530306752","1530306752","0",NULL
